56 208 0 228 229
208 206 0 228 232
207 208 0 229 247
56 207 1 229 -1
204 209 0 230 231
209 203 0 230 234
206 209 0 231 232
208 209 0 232 245
203 210 0 233 234
210 201 0 233 236
209 210 0 234 244
201 211 0 235 236
211 199 0 235 237
210 211 0 236 251
211 140 0 237 239
140 212 0 238 239
212 139 0 238 241
211 212 0 239 253
139 213 0 240 241
213 138 0 240 243
212 213 0 241 254
138 214 0 242 243
214 35 0 242 274
213 214 0 243 256
209 215 0 244 245
215 210 0 244 252
208 215 0 245 246
208 216 0 246 247
216 215 0 246 259
207 216 0 247 248
207 217 0 248 249
217 216 0 248 262
132 217 0 249 250
207 132 1 249 -1
133 217 0 250 267
210 218 0 251 252
218 211 0 251 253
215 218 0 252 258
218 212 0 253 255
212 219 0 254 255
219 213 0 254 257
218 219 0 255 260
213 220 0 256 257
220 214 0 256 272
219 220 0 257 263
215 221 0 258 259
221 218 0 258 260
216 221 0 259 261
221 219 0 260 264
216 222 0 261 262
222 221 0 261 265
217 222 0 262 266
219 223 0 263 264
223 220 0 263 270
221 223 0 264 265
222 223 0 265 268
217 224 0 266 267
224 222 0 266 269
133 224 0 267 288
222 225 0 268 269
225 223 0 268 271
224 225 0 269 286
223 226 0 270 271
226 220 0 270 273
225 226 0 271 284
220 227 0 272 273
227 214 0 272 275
226 227 0 273 282
214 228 0 274 275
228 35 0 274 276
227 228 0 275 280
228 229 0 276 278
229 35 1 276 -1
229 230 0 277 278
230 34 0 277 394
34 229 1 277 -1
228 230 0 278 279
228 231 0 279 280
231 230 0 279 411
227 231 0 280 281
227 232 0 281 282
232 231 0 281 418
226 232 0 282 283
226 233 0 283 284
233 232 0 283 424
225 233 0 284 285
225 234 0 285 286
234 233 0 285 426
224 234 0 286 287
224 235 0 287 288
235 234 0 287 428
133 235 0 288 289
133 236 0 289 290
236 235 0 289 429
119 236 0 290 291
119 237 0 291 292
237 236 0 291 431
59 237 0 292 385
10 239 0 293 294
239 9 0 293 1089
9 10 1 293 -1
238 239 0 294 295
10 238 1 294 -1
238 241 0 295 296
241 239 0 295 1101
240 241 0 296 297
238 240 1 296 -1
240 242 0 297 298
242 241 0 297 1103
105 242 0 298 1175
240 105 1 298 -1
7 243 0 299 300
243 6 0 299 301
6 7 1 299 -1
8 243 0 300 1070
7 8 1 300 -1
243 5 0 301 303
5 6 1 301 -1
5 244 0 302 303
244 4 0 302 1041
4 5 1 302 -1
243 244 0 303 1072
74 245 0 304 305
245 73 0 304 307
73 74 1 304 -1
75 245 0 305 321
74 75 1 305 -1
73 247 0 306 307
247 246 0 306 309
246 73 1 306 -1
245 247 0 307 323
246 248 0 308 309
248 72 0 308 311
72 246 1 308 -1
247 248 0 309 325
72 249 0 310 311
249 71 0 310 312
71 72 1 310 -1
248 249 0 311 327
249 128 0 312 314
128 250 0 313 314
250 129 0 313 316
249 250 0 314 329
129 251 0 315 316
251 130 0 315 318
250 251 0 316 331
130 252 0 317 318
252 131 0 317 320
251 252 0 318 333
131 253 0 319 320
253 127 0 319 361
252 253 0 320 335
75 254 0 321 322
254 245 0 321 324
76 254 0 322 337
75 76 1 322 -1
245 255 0 323 324
255 247 0 323 326
254 255 0 324 449
247 256 0 325 326
256 248 0 325 328
255 256 0 326 451
248 257 0 327 328
257 249 0 327 330
256 257 0 328 453
249 258 0 329 330
258 250 0 329 332
257 258 0 330 455
250 259 0 331 332
259 251 0 331 334
258 259 0 332 456
251 260 0 333 334
260 252 0 333 336
259 260 0 334 458
252 261 0 335 336
261 253 0 335 363
260 261 0 336 460
76 262 0 337 338
262 254 0 337 450
77 262 0 338 339
76 77 1 338 -1
77 263 0 339 340
263 262 0 339 470
78 263 0 340 341
77 78 1 340 -1
78 264 0 341 342
264 263 0 341 472
79 264 0 342 343
78 79 1 342 -1
79 265 0 343 344
265 264 0 343 474
80 265 0 344 345
79 80 1 344 -1
80 266 0 345 346
266 265 0 345 476
81 266 0 346 347
80 81 1 346 -1
81 267 0 347 348
267 266 0 347 478
82 267 0 348 349
81 82 1 348 -1
82 268 0 349 350
268 267 0 349 480
83 268 0 350 351
82 83 1 350 -1
83 269 0 351 352
269 268 0 351 482
84 269 0 352 353
83 84 1 352 -1
84 270 0 353 354
270 269 0 353 483
85 270 0 354 355
84 85 1 354 -1
85 271 0 355 356
271 270 0 355 485
86 271 0 356 613
85 86 1 356 -1
126 272 0 357 358
272 66 0 357 359
66 126 1 357 -1
127 272 0 358 360
272 187 0 359 364
127 273 0 360 361
273 272 0 360 365
253 273 0 361 362
253 274 0 362 363
274 273 0 362 369
261 274 0 363 462
272 275 0 364 365
275 187 0 364 367
273 275 0 365 368
187 276 0 366 367
276 188 0 366 373
275 276 0 367 370
273 277 0 368 369
277 275 0 368 371
274 277 0 369 464
275 278 0 370 371
278 276 0 370 375
277 278 0 371 466
188 279 0 372 373
279 189 0 372 377
276 279 0 373 374
276 280 0 374 375
280 279 0 374 379
278 280 0 375 468
189 281 0 376 377
281 151 0 376 381
279 281 0 377 378
279 282 0 378 379
282 281 0 378 388
280 282 0 379 515
151 283 0 380 381
283 150 0 380 383
281 283 0 381 387
150 284 0 382 383
284 149 0 382 384
283 284 0 383 389
284 59 0 384 386
59 149 1 384 -1
59 285 0 385 386
285 237 0 385 433
284 285 0 386 391
281 286 0 387 388
286 283 0 387 390
282 286 0 388 519
283 287 0 389 390
287 284 0 389 392
286 287 0 390 523
284 288 0 391 392
288 285 0 391 435
287 288 0 392 525
34 289 0 393 394
289 33 0 393 396
33 34 1 393 -1
230 289 0 394 410
33 290 0 395 396
290 32 0 395 398
32 33 1 395 -1
289 290 0 396 408
32 291 0 397 398
291 31 0 397 399
31 32 1 397 -1
290 291 0 398 405
291 292 0 399 401
292 31 1 399 -1
292 293 0 400 401
293 30 0 400 403
30 292 1 400 -1
291 293 0 401 404
30 294 0 402 403
294 29 0 402 419
29 30 1 402 -1
293 294 0 403 406
291 295 0 404 405
295 293 0 404 406
290 295 0 405 407
295 294 0 406 412
290 296 0 407 408
296 295 0 407 413
289 296 0 408 409
289 297 0 409 410
297 296 0 409 415
230 297 0 410 411
231 297 0 411 417
295 298 0 412 413
298 294 0 412 420
296 298 0 413 414
296 299 0 414 415
299 298 0 414 422
297 299 0 415 416
297 300 0 416 417
300 299 0 416 437
231 300 0 417 418
232 300 0 418 423
294 301 0 419 420
301 29 0 419 724
298 301 0 420 421
298 302 0 421 422
302 301 0 421 722
299 302 0 422 436
232 303 0 423 424
303 300 0 423 439
233 303 0 424 425
233 304 0 425 426
304 303 0 425 440
234 304 0 426 427
234 305 0 427 428
305 304 0 427 442
235 305 0 428 429
236 305 0 429 430
236 306 0 430 431
306 305 0 430 444
237 306 0 431 432
237 307 0 432 433
307 306 0 432 446
285 307 0 433 434
285 308 0 434 435
308 307 0 434 448
288 308 0 435 527
299 309 0 436 437
309 302 0 436 689
300 309 0 437 438
300 310 0 438 439
310 309 0 438 687
303 310 0 439 440
304 310 0 440 441
304 311 0 441 442
311 310 0 441 685
305 311 0 442 443
305 312 0 443 444
312 311 0 443 684
306 312 0 444 445
306 313 0 445 446
313 312 0 445 682
307 313 0 446 447
307 314 0 447 448
314 313 0 447 680
308 314 0 448 528
254 315 0 449 450
315 255 0 449 452
262 315 0 450 469
255 316 0 451 452
316 256 0 451 454
315 316 0 452 500
256 317 0 453 454
317 257 0 453 455
316 317 0 454 501
317 258 0 455 457
258 318 0 456 457
318 259 0 456 459
317 318 0 457 503
259 319 0 458 459
319 260 0 458 461
318 319 0 459 505
260 320 0 460 461
320 261 0 460 463
319 320 0 461 507
261 321 0 462 463
321 274 0 462 465
320 321 0 463 509
274 322 0 464 465
322 277 0 464 467
321 322 0 465 511
277 323 0 466 467
323 278 0 466 468
322 323 0 467 513
323 280 0 468 516
262 324 0 469 470
324 315 0 469 498
263 324 0 470 471
263 325 0 471 472
325 324 0 471 496
264 325 0 472 473
264 326 0 473 474
326 325 0 473 494
265 326 0 474 475
265 327 0 475 476
327 326 0 475 492
266 327 0 476 477
266 328 0 477 478
328 327 0 477 490
267 328 0 478 479
267 329 0 479 480
329 328 0 479 488
268 329 0 480 481
268 330 0 481 482
330 329 0 481 486
269 330 0 482 483
270 330 0 483 484
270 331 0 484 485
331 330 0 484 487
271 331 0 485 611
330 332 0 486 487
332 329 0 486 489
331 332 0 487 609
329 333 0 488 489
333 328 0 488 491
332 333 0 489 607
328 334 0 490 491
334 327 0 490 493
333 334 0 491 605
327 335 0 492 493
335 326 0 492 495
334 335 0 493 593
326 336 0 494 495
336 325 0 494 497
335 336 0 495 544
325 337 0 496 497
337 324 0 496 499
336 337 0 497 542
324 338 0 498 499
338 315 0 498 500
337 338 0 499 537
338 316 0 500 502
316 339 0 501 502
339 317 0 501 504
338 339 0 502 536
317 340 0 503 504
340 318 0 503 506
339 340 0 504 538
318 341 0 505 506
341 319 0 505 508
340 341 0 506 540
319 342 0 507 508
342 320 0 507 510
341 342 0 508 545
320 343 0 509 510
343 321 0 509 512
342 343 0 510 547
321 344 0 511 512
344 322 0 511 514
343 344 0 512 549
322 345 0 513 514
345 323 0 513 518
344 345 0 514 551
280 346 0 515 516
346 282 0 515 520
323 346 0 516 517
323 347 0 517 518
347 346 0 517 522
345 347 0 518 553
282 348 0 519 520
348 286 0 519 524
346 348 0 520 521
346 349 0 521 522
349 348 0 521 531
347 349 0 522 569
286 350 0 523 524
350 287 0 523 526
348 350 0 524 530
287 351 0 525 526
351 288 0 525 527
350 351 0 526 532
351 308 0 527 529
308 352 0 528 529
352 314 0 528 678
351 352 0 529 534
348 353 0 530 531
353 350 0 530 533
349 353 0 531 573
350 354 0 532 533
354 351 0 532 535
353 354 0 533 577
351 355 0 534 535
355 352 0 534 677
354 355 0 535 579
338 356 0 536 537
356 339 0 536 539
337 356 0 537 541
339 357 0 538 539
357 340 0 538 540
356 357 0 539 554
357 341 0 540 546
337 358 0 541 542
358 356 0 541 555
336 358 0 542 543
336 359 0 543 544
359 358 0 543 565
335 359 0 544 592
341 360 0 545 546
360 342 0 545 548
357 360 0 546 556
342 361 0 547 548
361 343 0 547 550
360 361 0 548 558
343 362 0 549 550
362 344 0 549 552
361 362 0 550 560
344 363 0 551 552
363 345 0 551 553
362 363 0 552 562
363 347 0 553 570
356 364 0 554 555
364 357 0 554 557
358 364 0 555 564
357 365 0 556 557
365 360 0 556 559
364 365 0 557 566
360 366 0 558 559
366 361 0 558 561
365 366 0 559 568
361 367 0 560 561
367 362 0 560 563
366 367 0 561 585
362 368 0 562 563
368 363 0 562 572
367 368 0 563 587
358 369 0 564 565
369 364 0 564 567
359 369 0 565 594
364 370 0 566 567
370 365 0 566 568
369 370 0 567 596
370 366 0 568 586
347 371 0 569 570
371 349 0 569 574
363 371 0 570 571
363 372 0 571 572
372 371 0 571 576
368 372 0 572 589
349 373 0 573 574
373 353 0 573 578
371 373 0 574 575
371 374 0 575 576
374 373 0 575 582
372 374 0 576 591
353 375 0 577 578
375 354 0 577 580
373 375 0 578 581
354 376 0 579 580
376 355 0 579 675
375 376 0 580 583
373 377 0 581 582
377 375 0 581 584
374 377 0 582 614
375 378 0 583 584
378 376 0 583 673
377 378 0 584 618
366 379 0 585 586
379 367 0 585 588
370 379 0 586 598
367 380 0 587 588
380 368 0 587 590
379 380 0 588 600
368 381 0 589 590
381 372 0 589 591
380 381 0 590 602
381 374 0 591 615
335 382 0 592 593
382 359 0 592 595
334 382 0 593 604
359 383 0 594 595
383 369 0 594 597
382 383 0 595 622
369 384 0 596 597
384 370 0 596 599
383 384 0 597 624
370 385 0 598 599
385 379 0 598 601
384 385 0 599 626
379 386 0 600 601
386 380 0 600 603
385 386 0 601 628
380 387 0 602 603
387 381 0 602 617
386 387 0 603 651
334 388 0 604 605
388 382 0 604 623
333 388 0 605 606
333 389 0 606 607
389 388 0 606 630
332 389 0 607 608
332 390 0 608 609
390 389 0 608 632
331 390 0 609 610
331 391 0 610 611
391 390 0 610 634
271 391 0 611 612
271 392 0 612 613
392 391 0 612 636
86 392 0 613 922
374 393 0 614 615
393 377 0 614 619
381 393 0 615 616
381 394 0 616 617
394 393 0 616 621
387 394 0 617 653
377 395 0 618 619
395 378 0 618 671
393 395 0 619 620
393 396 0 620 621
396 395 0 620 669
394 396 0 621 660
382 397 0 622 623
397 383 0 622 625
388 397 0 623 629
383 398 0 624 625
398 384 0 624 627
397 398 0 625 637
384 399 0 626 627
399 385 0 626 628
398 399 0 627 639
399 386 0 628 649
388 400 0 629 630
400 397 0 629 638
389 400 0 630 631
389 401 0 631 632
401 400 0 631 642
390 401 0 632 633
390 402 0 633 634
402 401 0 633 644
391 402 0 634 635
391 403 0 635 636
403 402 0 635 691
392 403 0 636 920
397 404 0 637 638
404 398 0 637 640
400 404 0 638 641
398 405 0 639 640
405 399 0 639 650
404 405 0 640 645
400 406 0 641 642
406 404 0 641 646
401 406 0 642 643
401 407 0 643 644
407 406 0 643 648
402 407 0 644 690
404 408 0 645 646
408 405 0 645 655
406 408 0 646 647
406 409 0 647 648
409 408 0 647 662
407 409 0 648 692
399 410 0 649 650
410 386 0 649 652
405 410 0 650 654
386 411 0 651 652
411 387 0 651 653
410 411 0 652 656
411 394 0 653 658
405 412 0 654 655
412 410 0 654 657
408 412 0 655 661
410 413 0 656 657
413 411 0 656 659
412 413 0 657 663
411 414 0 658 659
414 394 0 658 660
413 414 0 659 665
414 396 0 660 667
408 415 0 661 662
415 412 0 661 664
409 415 0 662 694
412 416 0 663 664
416 413 0 663 666
415 416 0 664 696
413 417 0 665 666
417 414 0 665 668
416 417 0 666 698
414 418 0 667 668
418 396 0 667 670
417 418 0 668 700
396 419 0 669 670
419 395 0 669 672
418 419 0 670 702
395 420 0 671 672
420 378 0 671 674
419 420 0 672 704
378 421 0 673 674
421 376 0 673 676
420 421 0 674 706
376 422 0 675 676
422 355 0 675 677
421 422 0 676 708
422 352 0 677 679
352 423 0 678 679
423 314 0 678 681
422 423 0 679 710
314 424 0 680 681
424 313 0 680 683
423 424 0 681 712
313 425 0 682 683
425 312 0 682 684
424 425 0 683 714
425 311 0 684 686
311 426 0 685 686
426 310 0 685 688
425 426 0 686 716
310 427 0 687 688
427 309 0 687 689
426 427 0 688 718
427 302 0 689 720
402 428 0 690 691
428 407 0 690 693
403 428 0 691 887
407 429 0 692 693
429 409 0 692 695
428 429 0 693 881
409 430 0 694 695
430 415 0 694 697
429 430 0 695 875
415 431 0 696 697
431 416 0 696 699
430 431 0 697 869
416 432 0 698 699
432 417 0 698 701
431 432 0 699 839
417 433 0 700 701
433 418 0 700 703
432 433 0 701 837
418 434 0 702 703
434 419 0 702 705
433 434 0 703 835
419 435 0 704 705
435 420 0 704 707
434 435 0 705 833
420 436 0 706 707
436 421 0 706 709
435 436 0 707 831
421 437 0 708 709
437 422 0 708 711
436 437 0 709 763
422 438 0 710 711
438 423 0 710 713
437 438 0 711 762
423 439 0 712 713
439 424 0 712 715
438 439 0 713 760
424 440 0 714 715
440 425 0 714 717
439 440 0 715 758
425 441 0 716 717
441 426 0 716 719
440 441 0 717 756
426 442 0 718 719
442 427 0 718 721
441 442 0 719 755
427 443 0 720 721
443 302 0 720 723
442 443 0 721 753
302 444 0 722 723
444 301 0 722 724
443 444 0 723 749
444 29 0 724 726
29 445 0 725 726
445 28 0 725 728
28 29 1 725 -1
444 445 0 726 748
28 447 0 727 728
447 446 0 727 730
446 28 1 727 -1
445 447 0 728 750
446 449 0 729 730
449 448 0 729 732
448 446 1 729 -1
447 449 0 730 773
448 450 0 731 732
450 27 0 731 734
27 448 1 731 -1
449 450 0 732 775
27 451 0 733 734
451 26 0 733 736
26 27 1 733 -1
450 451 0 734 777
26 453 0 735 736
453 452 0 735 738
452 26 1 735 -1
451 453 0 736 779
452 455 0 737 738
455 454 0 737 740
454 452 1 737 -1
453 455 0 738 781
454 456 0 739 740
456 25 0 739 742
25 454 1 739 -1
455 456 0 740 783
25 457 0 741 742
457 24 0 741 743
24 25 1 741 -1
456 457 0 742 785
457 191 0 743 745
191 458 0 744 745
458 193 0 744 747
457 458 0 745 787
193 459 0 746 747
459 195 0 746 1212
458 459 0 747 789
444 460 0 748 749
460 445 0 748 751
443 460 0 749 752
445 461 0 750 751
461 447 0 750 774
460 461 0 751 764
443 462 0 752 753
462 460 0 752 765
442 462 0 753 754
442 463 0 754 755
463 462 0 754 767
441 463 0 755 756
440 463 0 756 757
440 464 0 757 758
464 463 0 757 768
439 464 0 758 759
439 465 0 759 760
465 464 0 759 770
438 465 0 760 761
438 466 0 761 762
466 465 0 761 772
437 466 0 762 763
436 466 0 763 829
460 467 0 764 765
467 461 0 764 792
462 467 0 765 766
462 468 0 766 767
468 467 0 766 794
463 468 0 767 768
464 468 0 768 769
464 469 0 769 770
469 468 0 769 795
465 469 0 770 771
465 470 0 771 772
470 469 0 771 797
466 470 0 772 828
447 471 0 773 774
471 449 0 773 776
461 471 0 774 791
449 472 0 775 776
472 450 0 775 778
471 472 0 776 798
450 473 0 777 778
473 451 0 777 780
472 473 0 778 800
451 474 0 779 780
474 453 0 779 782
473 474 0 780 802
453 475 0 781 782
475 455 0 781 784
474 475 0 782 804
455 476 0 783 784
476 456 0 783 786
475 476 0 784 806
456 477 0 785 786
477 457 0 785 788
476 477 0 786 808
457 478 0 787 788
478 458 0 787 790
477 478 0 788 810
458 479 0 789 790
479 459 0 789 1211
478 479 0 790 812
461 480 0 791 792
480 471 0 791 799
467 480 0 792 793
467 481 0 793 794
481 480 0 793 814
468 481 0 794 795
469 481 0 795 796
469 482 0 796 797
482 481 0 796 815
470 482 0 797 840
471 483 0 798 799
483 472 0 798 801
480 483 0 799 813
472 484 0 800 801
484 473 0 800 803
483 484 0 801 816
473 485 0 802 803
485 474 0 802 805
484 485 0 803 818
474 486 0 804 805
486 475 0 804 807
485 486 0 805 820
475 487 0 806 807
487 476 0 806 809
486 487 0 807 822
476 488 0 808 809
488 477 0 808 811
487 488 0 809 824
477 489 0 810 811
489 478 0 810 812
488 489 0 811 826
489 479 0 812 1060
480 490 0 813 814
490 483 0 813 817
481 490 0 814 815
482 490 0 815 852
483 491 0 816 817
491 484 0 816 819
490 491 0 817 854
484 492 0 818 819
492 485 0 818 821
491 492 0 819 856
485 493 0 820 821
493 486 0 820 823
492 493 0 821 892
486 494 0 822 823
494 487 0 822 825
493 494 0 823 897
487 495 0 824 825
495 488 0 824 827
494 495 0 825 899
488 496 0 826 827
496 489 0 826 1061
495 496 0 827 901
466 497 0 828 829
497 470 0 828 841
436 497 0 829 830
436 498 0 830 831
498 497 0 830 843
435 498 0 831 832
435 499 0 832 833
499 498 0 832 845
434 499 0 833 834
434 500 0 834 835
500 499 0 834 847
433 500 0 835 836
433 501 0 836 837
501 500 0 836 849
432 501 0 837 838
432 502 0 838 839
502 501 0 838 851
431 502 0 839 868
470 503 0 840 841
503 482 0 840 853
497 503 0 841 842
497 504 0 842 843
504 503 0 842 858
498 504 0 843 844
498 505 0 844 845
505 504 0 844 861
499 505 0 845 846
499 506 0 846 847
506 505 0 846 863
500 506 0 847 848
500 507 0 848 849
507 506 0 848 865
501 507 0 849 850
501 508 0 850 851
508 507 0 850 867
502 508 0 851 870
482 509 0 852 853
509 490 0 852 855
503 509 0 853 857
490 510 0 854 855
510 491 0 854 856
509 510 0 855 859
510 492 0 856 893
503 511 0 857 858
511 509 0 857 859
504 511 0 858 860
511 510 0 859 895
504 512 0 860 861
512 511 0 860 896
505 512 0 861 862
505 513 0 862 863
513 512 0 862 910
506 513 0 863 864
506 514 0 864 865
514 513 0 864 913
507 514 0 865 866
507 515 0 866 867
515 514 0 866 914
508 515 0 867 872
431 516 0 868 869
516 502 0 868 871
430 516 0 869 874
502 517 0 870 871
517 508 0 870 873
516 517 0 871 876
508 518 0 872 873
518 515 0 872 936
517 518 0 873 878
430 519 0 874 875
519 516 0 874 877
