240452.92681 3270180.80239 0
241439.98706 3270020.85860 0
242425.10285 3269848.96669 0
242912.96831 3269739.48432 0
243378.88889 3269502.40356 0
243726.44541 3269888.79360 0
243625.27512 3270901.45933 0
243840.72157 3271466.13111 0
243808.31950 3273068.28275 0
243956.35746 3273534.22406 0
243810.17285 3274012.38597 0
244026.13974 3275647.60050 0
244432.04823 3275939.55649 0
245243.86520 3276523.46847 0
245639.53826 3276829.04905 0
245651.92068 3277316.84476 0
245195.92287 3277521.94408 0
244777.55571 3277789.83864 0
243624.62102 3278749.38960 0
243214.49658 3279035.28155 0
242715.98628 3279240.16438 0
242183.19922 3279273.29214 0
241692.50090 3279209.59827 0
241150.79321 3279230.45431 0
240625.14822 3279086.79029 0
239672.73605 3279516.59580 0
239222.08600 3279763.65216 0
238772.62527 3280043.50735 0
237362.50197 3280528.34813 0
236989.53746 3280836.77095 0
236850.68260 3281345.81476 0
236163.22618 3282516.27231 0
235624.00927 3282620.30491 0
234210.00428 3282303.71707 0
234119.92703 3282822.64314 0
233991.70974 3283305.93804 0
233547.11323 3283551.75952 0
233076.88046 3283721.96956 0
232744.49928 3283323.25757 0
231940.00292 3284050.04246 0
231873.93840 3284702.68242 0
231393.54130 3284785.05953 0
231019.34918 3284571.67562 0
230639.34930 3284896.54524 0
230126.61984 3285150.99827 0
229961.23043 3284720.46520 0
229549.30654 3284826.12546 0
228770.25039 3284788.76504 0
228636.70584 3284377.88878 0
228991.65726 3284118.70534 0
229397.86026 3283087.79973 0
229554.09335 3282630.73929 0
230068.61310 3282597.49652 0
230471.51069 3282198.52865 0
230957.90676 3281354.95704 0
232025.74231 3280660.52880 0
232572.06599 3279162.69252 0
232683.22632 3278590.72612 0
232230.46932 3278570.50245 0
231718.50494 3278535.68487 0
231236.67159 3278402.37633 0
230755.07461 3278232.17936 0
230253.56861 3278005.44515 0
230444.31582 3277477.88595 0
231053.63155 3276112.58630 0
230865.17865 3275669.49249 0
230673.87978 3275166.89503 0
230483.68477 3274699.08983 0
230425.82566 3274202.46635 0
230328.47934 3273684.01608 0
230327.58581 3273184.01691 0
230804.88629 3272998.90318 0
231224.28479 3272790.10105 0
231469.86028 3272380.20095 0
231927.31406 3271448.18972 0
232289.02286 3271091.08204 0
232776.21976 3271201.78756 0
233769.15167 3271089.28195 0
235236.96856 3271060.72577 0
235728.22672 3270967.55119 0
236223.70308 3270900.93549 0
236715.48062 3270833.71673 0
237804.10661 3271747.28685 0
238223.90573 3271615.35273 0
238871.52085 3270955.89916 0
239047.27014 3270604.97402 0
231465.87963 3284358.28791 0
229885.76228 3283062.87945 0
229602.82894 3283464.92298 0
230316.71454 3284681.93723 0
230609.51334 3284439.03137 0
245178.38215 3277022.26162 0
244837.95672 3276231.51248 0
244784.97862 3276722.02098 0
244387.44065 3276432.61082 0
243981.74241 3276145.26763 0
243620.23126 3275355.64451 0
244755.98254 3277291.18212 0
244393.52060 3278110.02146 0
243571.80208 3275855.49706 0
243214.32277 3275063.68852 0
243164.78115 3275561.95787 0
229126.88308 3284539.87160 0
229166.47303 3285013.02536 0
229434.44837 3283859.74747 0
229539.97816 3284289.91051 0
230147.97409 3284284.19988 0
229905.54796 3283883.74786 0
230150.04266 3283474.94446 0
230465.01662 3283898.98534 0
244341.20683 3276933.82579 0
243937.79754 3276625.32987 0
243516.91079 3276332.68540 0
243118.00640 3276064.23998 0
230801.81115 3273468.67288 0
230815.50367 3273937.05185 0
230867.10797 3274397.01375 0
230975.17825 3274843.50324 0
231155.59429 3275321.16469 0
231291.19203 3273247.24399 0
231261.39963 3273695.09618 0
231272.05562 3274132.61546 0
