235405.16473 3271185.35619 0
236759.37420 3271259.81692 0
238658.69235 3270972.11872 0
239650.90759 3270340.16855 0
239743.12647 3270219.44088 0
240087.07264 3269290.23409 0
240309.30290 3268023.36567 0
240095.99142 3267330.30195 0
239579.08731 3266772.69609 0
239315.82639 3266279.05890 0
239490.65156 3265498.12806 0
239705.93652 3264983.21375 0
239994.86186 3263396.96442 0
238156.55827 3260184.13837 0
237600.55142 3259738.98643 0
236856.66458 3259032.54103 0
236209.29973 3257154.50669 0
237102.57111 3255173.37002 0
239166.43019 3254073.27253 0
241606.93038 3254411.70514 0
243568.14441 3254203.98660 0
244244.03060 3252487.71414 0
244882.60958 3251427.35419 0
247158.14313 3249277.90730 0
249311.19287 3248782.79323 0
249721.94835 3248789.98047 0
252063.72974 3248841.62601 0
254418.96903 3248865.12841 0
256994.88598 3249783.43771 0
258521.09645 3250693.24824 0
259094.27179 3252467.28937 0
259467.10382 3256004.78981 0
259648.33645 3257793.05119 0
259842.08931 3259704.85220 0
259939.89611 3260639.78758 0
259923.71941 3260942.35454 0
259877.13126 3261224.57239 0
259771.72053 3261466.93397 0
259550.13109 3261477.31523 0
259147.30155 3261477.27021 0
258549.48574 3261477.21526 0
257455.88259 3261504.29255 0
257391.10915 3261630.78242 0
253018.84467 3271015.60256 0
251942.74836 3272783.98416 0
251075.65511 3273946.85612 0
248953.91020 3275751.12750 0
244467.90509 3277883.45596 0
243334.26044 3278084.68530 0
242594.35844 3278166.78619 0
241579.78208 3278174.06310 0
237212.99563 3277680.92074 0
234259.55309 3277233.01759 0
232746.78804 3276764.18916 0
232616.66050 3276723.53214 0
232545.97054 3276701.44577 0
232478.72592 3276658.77274 0
232462.68323 3276582.49320 0
232447.03922 3276508.10930 0
232355.70344 3276073.82738 0
232245.13670 3275448.20324 0
232981.68760 3273070.32993 0
234177.55447 3271670.37083 0
236218.14351 3257134.67375 0
236215.47056 3257171.53271 0
236227.86364 3257154.53924 0
236222.05942 3257186.87813 0
236227.86194 3257112.87934 0
236235.13007 3257171.62083 0
236228.64805 3257202.22301 0
236239.06928 3257189.29250 0
236235.69937 3257218.64551 0
236243.85020 3257204.96328 0
236242.69873 3257234.94698 0
236251.64477 3257221.46543 0
236250.35679 3257252.78259 0
236260.30593 3257237.95590 0
236258.55033 3257271.86530 0
236270.13497 3257255.63440 0
236267.65218 3257293.06347 0
236280.78202 3257275.14066 0
236278.06529 3257317.31555 0
236239.86037 3257134.59158 0
236238.20153 3257089.69193 0
236251.71517 3257112.28857 0
236249.89956 3257063.45809 0
236263.87090 3257089.03467 0
236261.22564 3257038.05839 0
236276.55926 3257063.67942 0
236273.07376 3257011.48797 0
236287.75021 3257037.12718 0
236285.00004 3256984.74225 0
236299.31466 3257010.50800 0
236296.77382 3256958.33855 0
236310.84323 3256983.65545 0
236308.40897 3256932.24573 0
236321.76103 3256956.48046 0
236319.77835 3256906.74892 0
236333.04338 3256930.53315 0
236331.06957 3256881.42738 0
236343.99553 3256904.41268 0
236342.46196 3256855.87898 0
236354.91990 3256878.84000 0
236353.51656 3256831.08811 0
236292.43800 3257296.77104 0
236289.61254 3257344.20906 0
236304.99518 3257320.88648 0
236302.35284 3257373.88115 0
236318.64376 3257346.19179 0
236316.43137 3257406.66998 0
236334.41510 3257375.90761 0
236331.99438 3257442.91617 0
236351.99689 3257408.86813 0
236349.20071 3257482.98963 0
236371.40539 3257445.39436 0
236368.22500 3257527.29712 0
236392.77435 3257485.78065 0
236389.25338 3257576.27212 0
236416.35718 3257530.39251 0
236412.53087 3257630.48531 0
236442.43169 3257579.68102 0
236438.30657 3257690.51679 0
236471.36347 3257634.20823 0
236466.86713 3257757.03421 0
236503.47331 3257694.60450 0
236498.52590 3257830.76735 0
236539.09680 3257761.54584 0
